X1;X2;X3;X4;X5;X6;X7;X8;response
1.3939725;0.97873957;0.21184522;-0.2338451;-0.97007112;-1.4740847;-0.88503912;1.1601032;5
-1.5029446000000002;0.296817;1.0581945;-0.1021701;0.88057459;-0.34261916;0.58868009;1.1305299;4
1.5559393999999998;-0.24585931;0.51904372;1.2783853;-0.22591837;0.13906062;1.0709263;0.46351825;1
0.056499437;-0.96312267;-0.63501746;0.46965344;1.1755295000000001;-0.15303216;0.87444096;-0.7985691;5
0.82506353;1.424193;-0.74812389;-1.3569353000000002;-0.35132006;0.95279822;0.35880534;-0.66697001;6
-0.14718711;0.61755526;-1.0643877;-1.1897191999999999;1.5578670000000001;0.98195229;-1.4165823999999998;-0.56241986;8
-1.3402690000000002;-0.57081828;-0.93588222;0.62588172;1.0374898000000001;0.88600484;-1.5116445;0.46168087;8
-0.68236149;0.68116138;0.58194064;1.1418708999999998;1.2516638;-0.06582807;-0.14980789;-0.26348415;3
1.5052708000000001;0.31561723;0.89847309;-0.56477752;0.60894348;-0.53175131;-1.4054656;1.2675083999999999;1
-0.15867039;1.5703312;-0.99867638;-1.4643618999999999;-0.79574842;0.68676072;-0.024359827999999997;-0.12546194;6
0.43890134;0.03710026;0.77555788;-0.29289817;-0.38381155;0.17600921;-1.0085834;-0.63015378;4
0.15530054;1.5087258999999997;0.33343775;0.13616216;-1.0309951;-1.1934523000000001;0.7720651;-0.68573093;3
-0.52724246;1.3620264;-0.5130509;1.3980233999999998;1.0906238000000001;0.71565904;1.3204002000000001;1.4236666;4
1.0687718000000002;-1.2080732;0.82528847;0.60830119;-1.0788423;-1.0768386;-0.24458117;1.1953192;4
-0.77881022;0.027686772999999998;0.49168422;0.97568221;1.170734;0.28834976;-1.4724768999999998;-0.75449923;6
1.5532423;0.37587845;1.3479652;-0.82279604;0.73089789;-1.1830128999999998;1.5478132;-1.4005758;2
-1.2916604999999999;-0.35363455;1.2262338;0.55774463;0.57354046;0.24231856;-1.432081;0.47546514;5
-0.53316283;0.35736985;0.46331185;-0.49845804;1.0883258999999998;1.1440408000000002;-1.2441841;-1.0690241000000003;7
-1.0453584;-0.41006957;-1.1258952;1.0432506;1.1416875;1.3471563;-0.56209859;-0.31910533;8
-1.5527081;0.61496962;-1.1079803999999998;0.68403653;-0.50628027;0.19712585;-0.42184618;-0.50456661;4
0.84489749;-0.04550247;1.5346334;1.5145038;1.5220159;-1.2861726;0.60588783;-1.0924631;3
0.19325095;-1.3530002;0.10821226;1.0809636999999999;-1.4671353999999999;0.59664917;1.2549983;-1.5600715;6
-0.43811988;-1.0263502;-0.25863835;-0.073425411;0.21582538;-0.08114081299999999;0.10315795;-0.38860669;8
0.41237820000000003;0.61679727;1.0294941999999998;0.5850248;-1.1622742;-0.28244047;-0.38340505;0.058500695;4
0.48705554;-0.74411731;-1.1833091999999998;-0.6731416;0.079852561;-0.03052595;-0.48206813;-0.097324146;8
-1.0479886999999999;0.30075758;1.5455748;-0.61580942;0.62192128;-0.97004122;0.048453591;1.0428544;4
1.3635266000000001;0.010105331;-1.3539912;-1.5027901000000001;0.55225711;1.3830399;0.68701233;0.30815474;7
-1.1270913;0.1942981;1.1663177;1.0111553;1.5206004;0.1078397;1.2632785;-1.3296238999999999;1
0.77993254;1.4534559999999999;-1.2366025;-1.5299027;-0.12458843;-0.23704243;1.0381274;-0.84116124;6
-1.5398671;-0.79017606;1.1987245;0.86184829;1.4846294;-0.43269992;-0.59820021;-0.22996895;5
-0.10659627;-0.97685789;-0.071121725;-0.79959151;-1.5042684;0.39944792;-0.85444516;-0.9291514999999999;3
-0.85574298;-0.087350408;-1.5376231000000002;0.99879285;1.2989578000000002;-0.062281893;-0.43977255;0.60778002;8
-0.26104328;-0.9745334000000001;-0.089607085;1.1819326;0.65613404;-0.62142613;0.91020929;-1.5004437;2
1.450605;1.281299;-1.2033909999999999;0.45028039;0.65459227;1.4865597;1.472947;-0.39295440000000004;3
1.5598181;-0.82466194;0.18029455;-0.23426728;-0.12511044;-0.47734902;0.069971296;-0.75686509;7
-0.727946;0.61359921;-1.4264137;-0.91450042;-1.0057325000000001;0.82262741;1.0519265;-0.32283754;8
-1.2266692;-1.0867687;-0.24218089;-1.3372773999999998;1.5633194;-0.25044885;-1.1539335;-0.39998776;6
-1.4977388999999999;-0.10106472;1.1698666000000002;-0.6673066999999999;1.5693395;0.44024998;-1.1092513000000002;0.41396598;4
1.0836986000000002;1.0067940999999998;-1.2804221000000002;0.062055770999999996;-0.92259368;0.83065906;-0.97572595;-1.1015158;2
-1.2318182;0.57004762;-0.14412160000000002;-0.037410049;0.86939083;-0.35089412;0.08768602;0.23008467;8
-0.073675948;-1.0672386;-0.083827869;-0.43216425;0.30423528;-0.70803395;0.33198612;-0.26746562;8
-0.48414823;1.4150708;-1.4614892;-0.022309867;-1.2304747;0.42635998;0.22223983;0.32442811;1
-0.35433851;1.2391771;0.86347698;-1.1124119;0.51555338;-0.14062425;-0.1687702;-1.1415973;6
1.0923735;1.2313284;1.4411602;-0.68926296;0.39317782;-0.99417639;0.33740787;-1.1191387;4
0.054519505;1.2658265;-0.09983607900000001;-1.3904923999999999;1.3703378000000002;1.0087177;0.23928143;-0.64957728;7
-1.0357329;-0.11972036;-0.33449481;0.30256475;0.25107218;1.4842098;0.36437129999999995;-0.41093017;2
0.0021509921;-1.5207102;-1.5450298999999998;-1.0327312;0.61118734;0.86824294;1.02437;-1.2827572;4
-1.5473878;1.4220871000000002;1.0875758;0.18604652;-0.78232439;-0.13870398;0.65922903;1.4503427;3
-0.84257301;-0.21915287;1.1002745;0.9991921;-0.96073079;-0.13599942;-0.73492914;0.29156198;5
1.1751280000000002;-1.3557598999999998;0.89992586;-1.5326368000000001;0.78393589;1.3371376;0.78824267;-0.60225848;4
-0.81603565;-0.28483447;1.4268281999999999;-1.1082219;-0.22901051;1.4593896;-0.10159638;0.053334146;2
1.0824103999999999;0.57430092;0.92456752;0.616795;-0.52857195;1.5465673;1.4960931;1.0330931;2
-0.89100972;1.3029562;0.8890734;-0.78222757;0.715236;-0.38161028;-0.47116792;-0.38614597;6
0.77176668;-1.2581495;1.2420251;0.66652812;1.2380156;1.4082371999999999;1.035785;0.57502518;2
-0.55346483;0.34130279;-1.1678893999999997;-0.58129761;0.55935879;-0.51701561;0.87379488;0.90919912;8
0.17245843;-0.27222079;-0.046991607000000005;0.48425303;1.4979453999999999;0.16387984;-1.0750868999999998;0.20293719;8
-1.1811045;-1.0559447;-1.2481761;-1.0259455;-0.75450387;-0.84834628;1.4558387;-1.0042361;7
0.90124034;-0.40572163;1.4605902;1.1364408000000001;-1.4785912;1.5330751;1.5568006;-1.5602348;3
1.5282708;1.4342202;-0.26529727;-0.72287625;-0.68504477;-0.94957241;-1.1769906;0.0070557146;5
-0.014509235;-0.50180728;-0.93131784;-0.84231014;0.38965722;-0.17285596;0.9281212999999999;-0.79512537;8
1.1875073999999999;1.3013686000000002;-1.2444066999999999;-0.68999636;-1.2517455;0.78306954;0.92712942;0.66297878;4
-0.10182816;0.33408529;-1.1612861;-1.1502582000000001;1.1590817;0.91817822;-0.035367464;-0.54485422;8
0.74210419;0.94545316;0.98024202;0.97163757;-0.33062129999999995;0.3182736;-0.65996171;0.37776794;4
0.42225197;0.055616810999999995;0.4157124;0.31396445;0.72522594;-0.90785677;0.9871373;-0.012945733999999999;5
-0.068934867;-1.4428736999999998;-0.023696616;-1.0751023000000002;-0.5071912000000001;0.36676985;0.065878826;-0.8090649999999999;7
0.65937547;-0.42469586;0.71325022;1.1971315;-1.2216848999999999;0.49610789;1.3848063999999998;-1.1424275;3
-1.4154103999999998;-0.16486067;-0.72108075;1.4292305;0.59207065;0.29843200000000003;1.5235370000000001;0.63567505;5
-0.6632366999999999;0.071483241;1.0603133999999999;0.45915044;1.5075215;-1.3767878999999998;-1.0347524;-0.76607478;5
-0.64843533;1.3304425;-1.5682681;1.1898534;-0.031604021;1.2978002;0.77350649;-1.1721979999999999;7
-0.06761850900000001;-1.1098343000000002;0.080454987;-1.5134861000000002;-0.23962706;0.050377918;0.41312153;-0.20398421;7
0.79226518;-1.3500299999999998;1.3221295;0.31473619;0.10977780000000001;-1.5283458;0.41386725;-0.88510231;3
1.5311321000000002;-1.3722119;0.54623085;-0.67080589;0.92058282;-1.246424;0.38068243;-0.47324385;5
0.95217517;-0.33379142;0.76809246;0.94142434;-0.10829560000000002;-0.50869444;-1.2945986999999999;0.70314038;4
-0.064862618;0.85204381;0.52580235;1.4582886;-1.1420735;-1.3538082;0.3508157;-0.99124286;3
-0.013374181;0.92104842;-0.14010225;-1.2498936999999999;0.30174712;1.1008623;-0.60989258;0.04716634;8
1.4148163;1.4338339;1.4959888000000001;0.86738604;0.93323801;1.3527371000000001;0.55218314;1.0433354;2
0.10305292;-0.71098742;0.91841005;1.1672938999999998;-1.0409268;-0.25437162;0.27734543;-1.0317898;2
0.99282204;1.0528361000000002;1.0729509;-0.53770568;0.6730569000000001;0.48385656;-0.77884853;0.29952059;6
1.3614540000000002;1.5663848;0.34461354;1.1427659;-0.80781776;-1.4061792;0.90935102;1.2110993;6
-1.4033818999999998;-0.31726261;-1.177033;-1.2302034;0.97038041;0.54738442;-0.3856123;0.56698818;8
0.43734336;-0.95003098;0.21479559;-1.2071862;1.1761458999999999;1.3066761999999998;0.11973036;0.91980252;7
-0.89702576;1.5448228000000002;0.37951963;-0.77252648;0.58337692;-1.5677124;-1.452681;-0.65650124;1
0.19122203;-1.4271463;1.1533876;0.34982512;-0.09471346300000001;-0.0044326952000000005;1.248294;-0.54290862;1
0.019298047;0.01123205;1.3581113999999999;-1.5507281000000002;0.93830042;0.89791582;0.52077447;-1.4801651000000002;1
0.758225;0.28150882;-1.0331952;-0.43434974;-0.77989747;-0.93997414;0.17939833;1.1367613;5
1.1877639;0.08026214200000001;-1.3287174;0.945175;-1.0121966999999998;0.92411452;-0.7811986;1.5226253;4
1.0675133999999997;1.2225798;-1.3119543;-1.4777884;-0.26553697;-0.4412614;-0.88910839;-0.65092445;5
0.061857385;-1.2580129;0.82244105;0.24259153;1.3232442;1.0198771;1.3115386;-1.0616523000000002;3
-0.23009629;-0.50356893;-0.24095402;-0.55148062;0.43135884;0.54480113;-1.5267841;1.0568819999999999;6
0.072218154;-0.03242855;-0.20132039999999998;-1.0364446;-0.94778863;-1.2700152;-0.13171983;0.45165448;3
1.1157545;-1.5311057;-0.096671415;0.60632584;1.532799;-1.1645041;1.0076711999999999;0.86903258;8
0.31892867;-0.5079079000000001;-0.55307236;-0.80813149;0.69264385;0.30158112;-0.39637554;0.56624547;8
0.67712418;-0.70076249;0.48554436;-1.160987;-1.4772483;1.2849384;1.4342832;1.0033912;4
-1.5640903;0.11568562;-1.3136701000000002;-0.27686392;-0.10471603;0.65150316;0.5573383000000001;-0.073031357;8
1.1809388;-0.31766621;0.25984802;-0.55322813;-0.67037191;1.3632518;-1.0444591;0.92471415;3
-0.54344233;-1.4501276;0.45193733;1.0091097;-1.1893696000000002;0.53735183;0.99527806;0.21181306;1
-1.0253375;0.18068145;-0.66025438;-1.3518206;0.21929842;-0.80669892;-1.3424655;0.51766809;2
-1.2112907;-1.2069807;-0.79009976;-0.051490107;0.66040332;0.92509037;0.10049762;1.3775325;8
-0.6427128000000001;-0.46093623;0.3054417;-1.4562568999999999;0.15168729999999997;0.25175907;-1.1134166;-1.3494255;6
-1.2785468999999998;0.21220311;0.19622555;0.83931447;-1.5647954;-0.41062678;1.2746941999999999;-0.63659799;1
-0.044781369;0.79001292;-0.70948213;0.60727742;-1.2435005;0.67480288;1.2658473999999997;0.9621052;2
1.3417761000000001;1.3765526000000001;1.2195046;-0.52296456;1.5031454;0.2624531;0.23256597;0.32467481;5
0.87912476;1.0313350000000001;0.46255148;0.71085794;-1.3234709999999998;0.25314039;0.59492791;-0.1369904;1
0.53956553;1.4812245000000002;-1.3390748;-0.087437603;-1.1007921;0.81415874;-0.73600984;0.38973729;2
-1.3000922;0.95940514;0.54016616;0.70155996;-0.17426948;-1.211575;1.4744489;0.09401379900000001;2
-0.87210826;-1.0729056000000001;-0.63017542;0.72107615;-0.98283249;0.8623556999999998;0.18040868;-0.13118229;3
1.1477541;0.41815715;-1.0495241000000002;-1.1376403;0.028514607;1.4452666;0.49183544;0.61721298;6
0.92385271;0.22450706;0.69131939;-0.58794426;-1.4186683999999998;-0.19896485;0.74790885;-0.040315169;2
1.4416396;0.23731244;1.3952904;-1.2702965;1.1292495;-1.3477008;0.59189842;1.0069701;3
-1.4676133999999998;-1.3124386000000001;-1.3430826999999999;0.39109121;0.93579487;0.076296979;-1.3872601;0.38713881;8
-1.5352221000000001;-1.0339874;-0.84779613;0.85818151;1.0916202;0.55352458;1.2203614;0.40365013;6
-0.57732482;1.0635458;1.3547312;0.40484942;-0.039928169;0.83178378;-0.84472492;1.4491288999999998;4
1.2815063;-0.64715219;-1.2956633;-0.38542969;1.2280997;-0.29726959999999997;-0.43460368;-1.258468;8
-0.48300146;-0.4930564;1.3071376000000001;0.047316721;0.40748186;-1.0778615;-0.18116342;1.2713735000000002;4
0.069816081;0.72258611;-0.094968144;0.42919059;-0.12434644;-1.1952988000000002;-0.61032945;-1.1383477;6
-1.5567822;-0.89246472;-0.20052833;0.30945714;-0.73145361;1.0984996;-0.50712625;0.090287429;5
1.4871343000000001;1.45031;0.64928958;-1.4311983999999998;-0.48882489;-0.65655815;-0.13003492;0.0715735;2
-0.24432338;-0.25700447;-1.2828331;1.0235809999999999;-0.41518661;-1.499427;1.0515466999999998;-0.29416515;4
-0.28142479;0.2158397;0.17391942;-0.035664219;-0.56414814;0.98732928;-1.2548805;0.83309262;6
1.3321041;-0.92163869;1.3825313999999997;0.63567247;-0.31120703;0.15077449999999998;-1.2655988;-0.29078302;2
-1.4576831000000001;1.2118707;0.9851995000000001;-0.80942213;0.29525495;-1.1982523;0.80518454;1.1279913000000001;4
-1.1405213;0.96526068;-1.0869027;-0.86155886;-1.3664153;-1.4169611;-1.2445195;-1.3610487;7
1.2560686;-0.048286174;0.78690847;-0.61924945;-0.29920282;1.5483021000000001;0.08465310699999999;-1.209224;1
-0.75793752;-1.0148139;-0.53442612;0.37096116;0.98805523;0.5017482;-0.37669997;-0.46523839;8
0.50236053;-0.27049469;-0.28641887;-1.3171999;-0.21453508;0.8472428;-0.8872189;0.16243556;6
-1.4276612;-0.31971642;-0.92207137;0.62445763;0.85728937;-1.2297909;-1.4893161;0.010470871;5
0.78222734;-1.3503806;0.22300379;-0.80167408;1.1184909;-0.55759894;1.27485;0.054732494000000007;7
-0.67036373;-0.98207749;0.10474652;0.55454663;-0.81350001;-0.19456273;0.74193787;-0.59761658;2
-1.0520005;0.15150809;1.1828443000000002;-0.84024884;-0.28347018;0.38211455;0.76856774;-0.47018325;2
-0.08976406199999999;-1.4350934;0.065050973;-0.60319978;1.5127186000000001;0.7837829000000001;-0.91106523;-1.2644276;7
-0.70011018;1.5337555;0.037465551;-0.059131842999999996;-0.64819666;0.34119689;-0.15074612;-1.5022855;4
-1.4873223;1.0609403;1.3649805;-1.0856059;0.80200429;1.0894752;-1.4662983;0.068122877;5
0.22765736;-0.45595271;1.3170996000000001;0.59241876;-1.287993;-1.5335341999999998;-1.4225185;1.401476;2
-0.22256451;-0.85275873;0.83066999;1.0749002;1.4163808999999998;-0.48388138;-0.74888859;-1.0546143;5
0.9950581000000001;-0.37032628;-0.16727643;-1.4508925;1.265776;0.98905628;-1.3504194;-0.036941708999999996;6
1.2437542;-0.57881438;0.31047621;-0.10761222;-0.96761216;0.9022223;1.508764;1.1560418;2
-0.38130644;1.3791263;-0.011747201;0.91886771;1.3675944;-0.81750205;-1.1385517;-1.1563181999999999;7
0.23165452;0.3056822;0.48513452;-0.65992271;1.2664655;1.5693206;-0.19750235;-0.34758227;3
0.98414046;1.0966808000000001;1.2229366000000002;-1.4989343000000002;1.1951941000000001;-1.240212;1.2414566;1.5471868999999998;2
-0.036608272000000004;0.18970321;-1.5447578000000002;-0.15726949;0.28357921;0.22490179;-1.2967388000000002;0.60803924;7
0.47693325;-0.37470426;-0.62318976;-1.1489036;0.31979481;0.58838569;-1.0616032;-0.28532066;7
-1.5273393;1.2388003;0.11961892;-1.3944771999999999;-0.47370346;-0.73537289;-1.2607176000000002;-1.3139681;2
-0.037611922;1.1828752;-0.18407238;-0.6976071999999999;-0.73832886;-0.38662686;1.1613215000000001;1.5348043;4
-0.68344194;0.58539124;0.76421417;-0.26049629;0.19780503;-1.2240166000000001;-0.38395169;-0.16112078;6
-0.94593572;-0.79753687;1.3167634;1.2189806;0.70410484;-0.89899878;-0.24469023;0.095962941;3
1.2587816;0.97364362;1.463997;1.0805648;-0.48943754;-1.5534979;-0.16393854;1.212126;3
0.8574860000000001;-0.52782617;0.44451154;-0.49432649;-1.2871369;0.13689922;-0.13834063;-1.0269799000000002;3
1.2817708;0.68315762;0.19808086;1.3672686;0.09705670699999999;1.2194049;-0.31237217;-0.5407341;1
0.82093077;-0.69110477;-0.94327474;-1.0663946000000002;0.74548399;-1.2115462;-0.43769109;0.50956275;2
